Kurtosis, Skewness, Std, Range, Median, Geometric_Mean, Mobility, Complexity, Tag
123.8913,9.3133,284.5511,4041,211,175.0179,0.52552,0.75998,0
3.8325,1.5017,356.0753,1309,54.5,90.1519,0.12791,1.0554,0
1.6273,0.65406,300.9192,793,57,57.1023,0.062952,1.5398,0
48.7003,6.6089,935.7145,8209,48,59.0855,0.64418,1.49,0
2.3692,0.84152,306.0629,1125,39.5,57.2217,0.15226,1.3704,0
153.6684,11.2845,390.0691,5658,196,201.016,0.94472,1.3793,0
10.385,1.2404,174.4759,1453,268,174.0748,0.39249,1.6713,0
3.7147,1.1337,246.5255,1115,208,105.8569,0.20596,1.2998,0
3.9877,1.4319,251.2346,1064,144,158.233,0.15118,1.4489,0
4.0412,1.0799,139.9304,822,209.5,223.1532,0.27466,1.6371,0
2.726,0.91797,271.4589,1015,149.5,83.477,0.12498,1.3445,0
11.3271,2.9466,475.5604,2443,90.5,152.115,0.11634,0.76037,0
3.1881,1.2722,374.7405,1539,51.5,42.707,0.22382,1.6614,0
2.9336,1.1057,248.0408,882,158.5,150.3551,0.076372,1.3813,0
2.6897,0.48691,165.6869,865,258,185.2792,0.14619,1.4665,0
5.8195,1.7609,276.95,1547,157,151.4067,0.16232,0.99606,0
2.9375,1.2781,348.75,1059,56,85.5545,0.078919,1.2543,0
6.1394,2.046,302.0437,1217,147.5,141.5089,0.19398,1.2173,0
79.6402,7.0232,383.4766,4798,119.5,145.8782,0.5109,0.7755,0
1.7372,-0.17424,177.213,572,288.5,162.5911,0.076992,1.5858,0
2.3883,0.97669,309.3121,939,102.5,116.4129,0.068342,1.5756,0
2.1964,-0.2894,101.1172,445,274.5,229.6046,0.13008,1.4008,0
60.3972,6.8166,295.0529,3250,216,199.4374,0.46347,1.3224,0
76.8231,8.4954,1574.5241,16655,54,48.6821,0.61676,0.91878,0
220.5333,14.3145,642.675,10096,159.5,167.8752,0.86142,0.49249,0
9.6941,2.6096,205.2301,1165,173.5,212.8343,0.2966,1.3764,0
6.5669,1.8972,229.1957,1113,174.5,183.5558,0.19128,1.2244,0
10.0578,2.5684,422.3692,2329,80,58.3894,0.33108,1.6727,0
2.1834,0.66202,212.4961,934,164.5,160.7754,0.19754,1.5921,0
29.4418,4.2814,401.1572,3786,150,130.6981,0.60611,1.5306,0
6.4647,1.6269,225.1369,1209,234,141.0644,0.17404,1.2052,0
25.401,4.2058,455.7241,3734,82,103.0211,0.39584,0.73346,0
3.1632,1.0395,285.7253,1281,96.5,81.1473,0.18703,1.6024,0
13.3531,3.0919,433.1137,2392,92,100.9254,0.13522,0.67605,0
11.8899,3.1246,633.7551,3074,31,42.1063,0.2343,1.3038,0
6.4276,1.5738,235.9025,1419,189.5,158.5133,0.24818,1.2338,0
6.5862,2.0613,258.7707,1166,162,166.0658,0.14836,1.5835,0
5.8584,2.0735,464.9268,1688,49,62.1071,0.069561,1.181,0
6.5561,1.9719,209.5077,1193,209,195.7004,0.13285,1.4871,0
2.9663,0.74207,202.2246,854,199,139.7662,0.095496,1.4403,0
3.3052,1.2498,315.9907,1068,144,71.0309,0.13194,1.2964,0
7.1825,2.2666,330.454,1490,146,136.7733,0.13518,1.3423,0
131.3038,10.472,404.9339,5664,227.5,192.4668,0.82738,1.4218,0
3.2989,0.80097,171.0186,701,224.5,170.4675,0.14641,1.6165,0
1.5788,0.43433,225.6678,734,159.5,131.3034,0.14378,1.449,0
1.6159,-0.034293,177.0791,591,287,147.1697,0.090874,1.5338,0
16.2347,3.4269,515.9736,3141,0,231.2131,0.19212,1.1171,0
2.3524,0.92727,285.9609,891,107.5,132.6572,0.069332,1.5036,0
2.7263,0.89218,226.6534,852,175,127.7086,0.11178,1.3672,0
60.2535,7.217,559.7501,5546,203.5,123.7257,0.55038,1.1458,0
4.0841,1.4897,224.4416,922,173.5,187.288,0.19747,1.2665,0
4.9709,1.8401,366.9427,1406,89,111.9471,0.10898,0.92902,0
2.578,0.95277,288.1665,1013,124.5,141.6151,0.23931,1.5101,0
12.2575,3.0612,593.4239,3301,23.5,32.0212,0.16821,1.3144,0
3.4399,1.1106,198.5386,813,196,183.2391,0.099277,1.4653,0
12.9172,3.1588,433.8302,2563,125,133.3151,0.2957,1.5031,0
1.8102,0.64924,255.6453,756,166,94.7318,0.082913,1.5961,0
2.1098,0.46017,195.5656,693,243.5,161.7051,0.10445,1.4861,0
5.2576,1.0887,214.2615,1083,294.5,135.1106,0.11771,1.2688,0
6.0891,1.9039,329.1144,1704,107.5,131.8008,0.3434,1.5666,0
7.3493,1.5994,239.8906,1510,247,135.3245,0.26096,1.5666,0
35.2022,3.4384,168.2429,1852,263,203.2692,0.51834,1.6505,0
8.9031,2.6279,379.5277,1691,126.5,135.4848,0.085574,1.0025,0
2.0723,0.020787,132.9371,618,260,211.5778,0.16648,1.3379,0
96.1594,8.8614,405.1883,5091,186.5,194.2409,0.77319,1.3146,0
21.5562,3.8781,291.0237,2151,165,186.3151,0.31047,1.3045,0
11.6471,2.7916,401.8,2685,92.5,122.1861,0.24873,1.2987,0
237.0974,15.1091,719.0406,11453,177.5,182.9082,1.2884,1.1519,0
6.1873,2.0055,276.9048,1439,145,174.793,0.21802,1.3106,0
1.3159,0.26871,237.9763,650,141.5,138.8608,0.073108,1.5159,0
7.8745,2.4116,312.56,1532,138,163.1835,0.1696,1.45,0
6.5773,1.7446,219.8487,1231,195.5,181.1793,0.19293,0.95963,0
2.0683,0.25088,157.1715,575,244.5,205.5228,0.081071,1.4544,0
7.9425,1.8917,182.3903,1148,213,204.7891,0.20277,1.5496,0
19.9539,3.4674,299.464,2318,161,162.3203,0.34111,1.2805,0
22.5074,3.8993,433.888,3409,76,101.5155,0.44166,1.475,0
13.955,3.0307,271.991,1860,206.5,159.9084,0.25769,1.2386,0
2.7081,1.1417,386.8244,1189,0,281.0476,0.063542,1.3922,0
20.428,4.0879,596.934,3831,63.5,68.4423,0.29792,1.2915,0
130.9653,10.1196,572.7184,7959,114.5,117.6184,0.81745,0.60559,0
2.694,1.1607,369.6524,1089,17,40.7855,0.060256,1.2458,0
20.5801,4.0201,810.7068,5895,0,109.1441,0.24871,1.2576,0
12.1352,2.9444,390.5988,2244,113,133.9609,0.2901,1.5522,0
5.6086,1.8061,297.1832,1310,152,115.9042,0.15085,1.3774,0
18.5155,3.6123,159.9423,1187,200.5,231.0945,0.29387,1.4512,0
7.9481,2.134,345.0627,1825,109,82.3874,0.22534,1.1977,0
15.0102,3.0022,285.1849,1983,149.5,159.5508,0.36668,1.4928,0
8.3292,2.1221,305.1839,1727,132,131.3574,0.21048,0.93398,0
4.224,1.3173,303.1003,1362,120.5,79.6969,0.14713,1.38,0
3.9886,1.4359,249.7261,970,136.5,167.8815,0.11037,1.419,0
5.5521,0.91173,237.1489,1587,260.5,83.4673,0.34912,1.5962,0
21.4961,3.9387,267.9578,2073,233,191.8741,0.26577,1.3982,0
6.3148,2.0507,412.0245,1813,56,85.5589,0.12025,0.9539,0
4.1128,1.5352,365.4212,1435,88.5,95.805,0.099668,1.1335,0
120.7127,9.3013,327.1044,4531,210.5,184.7158,0.88772,1.4664,0
38.7096,4.2104,252.5037,2729,215.5,157.9292,0.60363,1.5975,0
92.4078,7.3169,187.7598,2560,264.5,203.4966,0.58871,1.4339,0
40.8381,4.2647,233.5712,2560,209,183.9758,0.6151,1.6088,0
6.2115,1.6366,237.2887,1220,210,120.9776,0.15482,1.5293,0
11.0559,2.715,278.316,1676,184,166.6374,0.24401,1.5522,0
2.2904,0.55562,230.2115,873,240,104.6544,0.12567,1.4859,0
1.9791,-0.14451,96.1683,401,277,234.9001,0.12744,1.5742,0
2.2024,0.9049,329.3492,1070,32.5,53.0919,0.13549,1.4032,0
10.8178,2.8715,443.3168,2179,102,124.3545,0.10164,0.7826,0
7.6007,1.5301,263.7191,1702,248,103.5289,0.32527,1.3159,0
16.3379,3.6028,370.7411,2197,137,155.7666,0.13309,0.84797,0
7.7135,2.0497,297.8337,1737,153,129.9434,0.39787,1.4815,0
2.5421,0.43506,154.0732,602,260,198.7332,0.18385,1.6483,0
18.6132,3.2481,365.1788,3046,179.5,92.5759,0.37517,1.3981,0
9.6087,2.4966,380.0646,2337,121.5,95.7467,0.25365,1.4624,0
10.2995,2.8016,585.3446,2827,0,281.7947,0.13299,0.93912,0
1.8922,0.50883,219.6609,675,219.5,132.987,0.084766,1.5855,0
2.2166,0.60681,194.1018,707,189,169.4795,0.12986,1.6476,0
4.8155,1.7372,345.4261,1313,95,106.1819,0.081897,1.2892,0
5.7962,2.0262,435.0467,1635,69,64.1593,0.086477,1.4015,0
14.7436,3.1338,389.6301,2575,106.5,103.4271,0.25775,1.0521,0
5.0124,1.6079,342.4746,1478,65,83.6755,0.11103,1.0781,0
6.3799,1.9942,305.1498,1479,172,140.0043,0.21096,1.2249,0
37.0084,4.7126,319.7801,3281,149,186.0895,0.61726,1.5332,0
23.5059,4.4994,918.492,5955,1,13.2139,0.18199,0.5488,0
15.5797,3.5852,762.8215,4273,3,17.2971,0.20694,1.1105,0
2.7415,0.70893,176.1742,680,253,183.8606,0.17901,1.7021,0
5.188,1.5288,211.2417,945,235,181.0406,0.16598,1.4761,0
4.1007,1.4803,334.3372,1252,98.5,116.86,0.10634,1.1674,0
9.6672,2.7139,449.4054,2184,82.5,103.8639,0.10093,1.0294,0
34.6495,5.3965,943.8568,7735,39,42.1187,0.34717,1.0418,0
10.5444,2.7204,439.9464,2456,54.5,62.8533,0.29896,1.1295,0
2.0495,0.26774,178.3087,625,228.5,147.8759,0.079782,1.6093,0
3.1612,1.1302,270.8675,1105,108,137.8034,0.12,1.4166,0
4.385,1.6287,360.7457,1334,69.5,94.932,0.087652,1.0903,0
3.0876,1.0114,245.7041,1032,124,148.6076,0.19433,1.4077,0
5.5452,1.7216,214.2465,1205,155,196.0944,0.24086,1.217,0
31.0283,5.1292,269.412,2148,202.5,210.004,0.26505,1.1072,0
32.507,5.2056,713.5728,5614,32,37.8519,0.3528,0.96684,0
245.7567,15.5142,807.4522,13014,218,167.9668,1.3497,1.0825,0
4.7438,1.7733,521.0242,2217,0,792.9281,0.20026,1.4518,0
19.8492,4.1205,449.9857,3162,146,157.61,0.25709,1.2573,0
16.8656,3.7971,649.2886,3553,52,72.8301,0.19334,0.81958,0
8.4644,2.4288,301.9061,1429,153.5,159.9382,0.089411,1.1877,0
18.6295,3.8871,662.909,4452,32,54.1411,0.39316,1.5209,0
26.3701,3.7532,188.4182,1792,188.5,216.9845,0.45569,1.5335,0
13.7789,2.9656,358.9982,2374,125.5,111.3517,0.20802,1.1702,0
9.4636,2.5656,485.9103,2583,36,49.2833,0.17627,0.90089,0
55.8849,6.933,660.9295,6113,111,134.7074,0.42388,0.9077,0
4.4596,1.4847,193.8885,1020,164,202.1773,0.17672,1.4612,0
16.7487,3.5698,281.9998,1768,189,183.2059,0.29822,1.5507,0
15.1913,2.8664,336.2816,2519,116.5,100.4892,0.3615,1.4481,0
5.1522,1.6543,226.9702,973,205,177.5682,0.12051,1.3132,0
4.4971,1.295,226.2205,1036,217,132.7703,0.11043,1.2814,0
5.914,2.0166,350.4366,1446,123,115.1943,0.19679,1.4043,0
22.4881,4.1844,445.2953,3134,129.5,122.6232,0.33136,0.87962,0
2.2057,-0.43287,145.1029,566,301,167.1435,0.094154,1.5759,0
48.695,6.0424,446.2691,4375,114.5,128.6828,0.4849,1.2304,0
5.795,1.7014,261.728,1166,181,208.443,0.10442,1.2922,0
5.1689,1.9844,581.0142,2062,3,12.3816,0.20484,1.5996,0
10.7676,2.6744,466.3674,2751,31,47.3159,0.25244,1.4374,0
30.9048,4.8834,481.0884,4043,128,93.1261,0.34121,1.3992,0
12.1949,2.8417,257.8045,1465,238.5,149.4335,0.20451,1.5319,0
9.1097,2.5102,358.8232,1801,154,102.7804,0.15375,0.723,0
7.7465,2.2779,410.3738,2030,55,90.1797,0.27952,1.4884,0
4.0715,1.5205,286.2797,1300,125.5,146.519,0.204,1.0641,0
12.9511,3.1849,386.4498,2159,144,144.525,0.14307,1.0436,0
6.7086,1.7667,202.3624,1190,206.5,189.6431,0.2045,1.3346,0
2.9281,0.69504,145.8763,619,219.5,209.7663,0.17541,1.6955,0
16.3832,3.5945,585.0208,3778,50.5,42.0127,0.30807,1.2899,0
7.0474,2.1599,366.121,1667,99.5,113.7135,0.16847,1.2876,0
3.1626,0.84277,125.4509,719,214,227.3728,0.23878,1.6763,0
6.4144,1.2997,115.7247,807,249.5,232.1151,0.30029,1.597,0
9.42,1.3968,248.8732,1932,228,103.4042,0.31394,1.6107,0
3.6986,1.0296,228.048,1077,226.5,141.4936,0.12564,1.2578,0
2.6688,0.76719,181.9831,805,210,191.1203,0.21207,1.5313,0
4.7442,1.6216,307.8774,1379,100,127.6586,0.10046,0.96557,0
5.3471,1.7859,325.3009,1314,112,116.2024,0.17422,1.4935,0
2.0263,0.43542,175.0216,639,219,175.3507,0.11754,1.2471,0
44.7749,6.0677,406.6076,3759,167.5,183.9818,0.34302,1.083,0
48.6996,4.5633,205.6502,2415,244,181.8575,0.32979,0.90736,0
4.6942,1.4982,312.0431,1203,201.5,271.8937,0.12826,0.91404,0
7.2936,2.0873,340.3992,1701,172.5,124.8447,0.22969,1.436,0
8.6167,2.4027,362.9013,1705,118,81.563,0.092405,0.84512,0
3.1066,1.0653,236.7664,1044,158.5,148.4921,0.1248,1.4979,0
6.9804,2.2102,501.0827,2183,16,39.4462,0.084802,0.95128,0
7.625,2.1536,276.6326,1465,188,148.1729,0.19539,1.2013,0
2.6473,0.91412,283.3988,968,123.5,85.615,0.15906,1.3086,0
4.6828,1.3437,222.1799,1230,169.5,175.609,0.24875,1.271,0
3.5129,0.71955,166.9573,957,246.5,194.1423,0.28041,1.6474,0
23.1792,4.2276,478.7771,3446,90,112.3619,0.21611,0.90922,0
13.7123,3.324,519.6294,2708,65,93.4662,0.12554,0.82075,0
43.0468,4.7729,206.8235,2339,210,196.4322,0.29145,1.0048,0
1.9025,0.48233,201.2714,671,187.5,154.4156,0.096647,1.5406,0
2.6012,0.35516,176.7003,749,276,179.1947,0.086976,1.5179,0
3.7131,1.0862,270.3558,1259,166,179.0549,0.18496,1.4733,0
1.4936,0.1496,200.0911,626,236,127.6848,0.074808,1.6273,0
27.1353,4.5763,850.2779,7131,8,40.4314,0.38747,1.3187,0
10.098,2.5041,445.3605,2614,55.5,73.6565,0.18259,1.0418,0
2.5237,0.43407,181.8499,672,245.5,226.9577,0.10209,1.4574,0
8.1875,2.5006,451.001,1901,136.5,59.8576,0.15559,1.4133,0
16.7756,3.5269,470.8191,3216,118.5,63.8194,0.22997,1.4653,0
11.1845,2.6383,386.4778,2320,79,89.0162,0.22864,1.3732,0
2.0768,-0.13081,142.5722,569,285,191.5544,0.087141,1.6587,0
2.3868,0.87594,298.1907,943,57,66.0594,0.13701,1.4604,0
8.3958,2.1177,308.2612,1815,113.5,127.8234,0.12448,1.0216,0
115.8891,9.5098,439.9945,5901,164,190.5617,1.0076,1.3775,0
1.7415,0.18919,174.6207,593,259.5,173.83,0.13485,1.5052,0
15.615,3.1279,250.0524,1936,151.5,197.9525,0.40934,1.4425,0
5.0447,1.4331,162.9146,844,215,214.3157,0.1423,1.337,0
3.5487,1.299,312.0411,1388,87,96.9499,0.2926,1.6948,0
4.8497,1.624,272.6551,1202,130.5,154.4421,0.17133,1.4022,0
31.989,4.5152,285.4474,2578,174.5,182.1838,0.32317,0.9541,0
2.8027,0.9665,237.7504,917,139.5,145.2391,0.091892,1.369,0
33.5614,5.0079,537.3243,4873,149,105.2722,0.40106,1.3919,0
1.8851,0.3809,216.6594,665,247,115.1709,0.095605,1.6979,0
3.3019,1.3602,378.9198,1254,54.5,81.846,0.13722,1.6649,0
9.3229,1.7021,133.8717,1094,242,224.623,0.15162,0.98072,0
33.6015,4.9915,568.859,4785,112.5,82.5939,0.45701,1.1079,0
4.1325,1.4312,163.3541,676,196,215.7632,0.14055,1.629,0
51.4274,6.1211,657.2358,6905,49.5,51.5833,0.66394,1.429,0
4.0137,1.099,152.4815,759,223.5,216.6091,0.12719,1.3883,0
4.0696,0.70404,161.5866,738,259,175.7566,0.19839,1.663,0
4.5059,1.547,353.3776,1441,66.5,58.1666,0.17391,1.2316,0
2.6325,0.88087,223.1341,774,208.5,146.1485,0.073702,1.6709,0
19.6696,3.8733,513.3733,3503,79,102.925,0.21514,0.98764,0
4.2688,1.039,241.5478,1269,234.5,127.1096,0.15683,1.5338,0
14.2093,3.1656,407.2418,2416,149,81.7639,0.25975,1.3703,0
1.6368,-0.12172,191.2797,646,321,115.4797,0.11352,1.5694,0
1.3887,0.041817,204.4399,684,288.5,130.5141,0.19674,1.6731,0
17.2157,3.3434,399.6166,3109,142.5,82.1893,0.32931,1.4406,0
65.55,7.708,1284.4689,12625,56,55.0086,0.4783,0.82858,0
13.7522,3.3762,681.3425,3518,31,49.0408,0.131,1.0287,0
2.1079,0.36984,198.3567,724,257,155.715,0.086834,1.5584,0
58.0743,5.531,355.3018,4160,113,118.542,0.52544,0.84483,0
2.7655,0.53771,132.1449,608,256,219.3743,0.14528,1.7058,0
22.6984,3.056,150.7076,1464,224,224.4822,0.42442,1.6474,0
7.0248,2.1641,484.6214,2122,4,24.9045,0.089859,0.74651,0
11.0771,2.9894,636.1801,3236,0,170.6849,0.12762,0.90793,0
8.332,2.4314,405.5951,1995,100.5,107.8944,0.222,1.5459,0
219.9909,14.2916,535.3695,8465,211.5,180.1203,1.2479,1.1996,0
5.8815,1.4187,234.7162,1246,241,144.784,0.18647,1.4278,0
24.5302,4.5238,746.5008,4943,38,58.6634,0.25073,0.82012,0
9.3523,2.4763,348.2658,1821,115,122.0907,0.18214,1.0826,0
1.7241,0.33543,174.3265,600,224,184.3718,0.091941,1.3997,0
44.1463,6.0772,507.3665,4683,165,118.0004,0.35105,0.91804,0
3.5093,1.0146,231.2839,1077,190,133.3315,0.17145,1.0678,0
9.6947,2.7388,637.5929,3032,9.5,27.1149,0.10215,0.85064,0
7.9488,1.9452,218.8096,1188,214.5,153.0992,0.15933,1.084,0
2.2449,0.80638,211.0316,723,170,175.6666,0.12645,1.6748,0
1.8074,0.38424,205.0333,741,183,135.3016,0.079526,1.5605,0
9.9852,2.37,205.2214,1437,222.5,188.23,0.26846,1.5301,0
17.1861,3.7194,823.8413,5441,2,11.9938,0.22512,1.088,0
2.9769,0.56938,208.2207,1062,243.5,111.8674,0.16635,1.3975,0
3.0744,0.53788,166.3228,736,237,187.725,0.10303,1.3209,0
6.9614,2.2942,510.5158,2167,50.5,53.7237,0.20044,1.641,0
2.4165,0.47526,170.9819,675,252,184.9447,0.092384,1.535,0
5.5746,1.9062,374.2195,1509,97.5,85.4727,0.087633,1.0525,0
4.8634,1.8463,436.2933,1468,47.5,77.2639,0.062827,1.1584,0
22.9008,2.2745,166.5435,1692,272,182.9115,0.29841,0.97584,0
63.6916,5.819,304.4271,3679,211.5,109.5689,0.71835,1.5377,0
6.6295,2.1068,417.0464,1687,61.5,74.1166,0.10077,1.3453,0
16.3168,3.618,552.297,3504,72.5,83.2179,0.29207,1.1791,0
155.2181,11.0976,411.156,6034,152.5,171.2778,0.62107,0.70872,0
104.7191,9.5605,1024.9068,12771,54.5,62.2523,0.66786,1.0234,0
9.6976,2.5668,457.2147,2403,37,80.6878,0.3166,1.5791,0
2.4681,0.71576,157.7887,671,192,208.3967,0.12864,1.3163,0
3.7201,0.92674,146.5406,734,220,211.3443,0.14426,1.5482,0
3.8214,1.2771,318.0005,1213,178.5,175.4249,0.1665,1.3937,0
11.5194,2.6357,330.3193,2070,164,97.7097,0.28963,1.1866,0
28.4289,4.9534,808.6858,6376,65.5,74.5793,0.58979,1.5731,0
2.643,0.78926,199.067,825,205,175.5614,0.16671,1.3592,0
13.3707,3.1139,486.9238,3274,72,102.9047,0.36596,1.3643,0
3.4012,1.1259,169.4862,727,202,206.4777,0.15628,1.6109,0
3.4215,1.0722,287.293,1311,187.5,156.6694,0.12112,1.3607,0
7.8227,2.4183,512.5637,2107,14,34.2725,0.084365,1.0719,0
2.2993,0.72654,209.2954,921,182.5,166.3245,0.13818,1.3163,0
6.6987,2.1095,351.9713,1548,96.5,116.9757,0.13604,1.1523,0
71.8586,7.4523,357.2573,3972,221,188.2256,0.55907,1.1529,0
2.2041,0.56233,179.4896,646,192.5,167.9603,0.089641,1.5242,0
4.2289,1.6081,388.7901,1375,50,55.3282,0.07657,1.4848,0
2.1533,0.45707,211.3613,889,235.5,143.317,0.22353,1.6992,0
27.105,2.862,119.8969,1269,254,231.0832,0.2867,1.1573,0
5.7803,1.5405,176.3702,1059,206.5,204.1016,0.23242,1.5287,0
2.666,0.85173,173.5106,665,210.5,199.0459,0.085046,1.4916,0
8.6699,2.0721,220.8009,1273,193,172.656,0.11264,1.117,0
48.1787,4.8013,107.085,1308,223,241.169,0.25203,1.0864,0
3.1673,0.57373,195.8281,808,266,137.404,0.10018,1.1967,0
22.506,4.4176,977.5067,6506,0,321.3147,0.21734,0.87694,0
2.742,0.57427,157.2957,674,256,192.6779,0.088922,1.5195,0
1.8621,-0.19634,158.2504,562,305.5,166.3479,0.079345,1.6427,0
12.6238,1.9461,185.9496,1575,254,184.8421,0.40285,1.6684,0
2.2811,0.17894,160.176,604,263,165.1776,0.11503,1.702,0
2.5093,0.4877,125.5287,618,253.5,224.3875,0.22162,1.5694,0
15.09,2.9503,397.1775,2874,76.5,111.3991,0.24658,1.0528,0
11.9807,3.087,567.8763,3162,52,129.4765,0.23762,1.3542,0
4.8457,1.708,326.4026,1374,121,108.5564,0.15265,1.5438,0
26.6035,4.6362,515.9145,3977,118.5,115.0298,0.31208,0.93631,0
22.382,2.8357,203.7283,1973,206.5,187.3204,0.45481,1.5727,0
13.5758,3.1674,448.0062,2690,129,134.9381,0.24488,1.405,0
23.5501,3.9869,422.8747,3318,97,140.925,0.3817,1.0649,0
1.7336,0.40591,200.4489,626,211,156.2301,0.084755,1.6537,0
12.4971,2.3129,261.9123,2110,139,172.0568,0.44904,1.6334,0
8.8258,2.3196,327.4367,1757,140,106.1573,0.20089,1.289,0
3.5292,1.2928,303.6277,1197,108,91.3035,0.12656,1.4532,0
2.9699,0.97059,158.6757,672,206,211.821,0.17067,1.6197,0
79.801,8.0221,772.551,9000,100,84.213,0.79224,1.1487,0
17.2216,3.6284,572.8022,3412,14.5,44.4259,0.16375,0.56552,0
2.2264,0.48556,200.7744,805,243,142.5252,0.11072,1.514,0
2.8509,-0.16836,124.1001,609,253,196.2969,0.1419,1.5861,0
3.8907,1.3553,296.8099,1337,125.5,177.0691,0.2162,1.3843,0
5.6604,1.4254,205.346,1207,184.5,173.5706,0.22775,1.2183,0
3.4771,1.2138,219.0526,848,150,182.0292,0.14561,1.5911,0
3.3031,0.6795,153.3091,733,235.5,197.8863,0.17011,1.5095,0
2.1394,0.46984,179.0355,681,203,171.0871,0.094554,1.6426,0
16.9548,3.2034,287.9209,2167,201.5,149.6937,0.27232,1.1774,0
47.8608,5.0851,295.8221,3324,164,165.382,0.31269,0.79403,0
2.1443,0.42236,213.2045,845,297,137.9808,0.12429,1.3138,0
30.8627,4.2794,540.5898,5193,37.5,68.7576,0.51519,0.81786,0
4.5629,1.5611,245.4468,1052,140,169.2916,0.097118,1.4026,0
7.2903,2.0292,207.0381,1065,161.5,200.7235,0.10998,1.2805,0
23.5342,3.8772,282.5763,2417,206.5,151.3795,0.27337,1.4702,0
81.6021,7.3785,205.9743,2657,240,221.7421,0.34546,0.97737,0
18.7206,2.7509,196.661,1818,219.5,191.3264,0.26956,0.82896,0
3.2965,0.78772,182.2987,946,252.5,186.6751,0.18876,1.4071,0
6.7929,1.703,183.4059,1023,223,179.2286,0.15426,1.2568,0
2.8408,0.90968,239.9209,1076,183.5,133.6536,0.27059,1.6808,0
2.7858,1.0535,347.5228,1152,12,67.8306,0.098635,1.5535,0
8.6016,2.0216,292.313,1773,136,114.4164,0.14582,0.99326,0
167.2099,11.7385,277.5482,4166,208,220.1191,0.62599,0.86111,0
175.1574,12.0409,380.4718,5781,229.5,150.6161,0.66901,0.67011,0
10.7638,2.4631,255.9702,1612,208,158.7877,0.1813,1.2274,0
12.1566,2.8894,411.0011,2323,79,116.0711,0.14987,0.83246,0
3.4216,-0.050529,123.3749,597,246.5,193.4427,0.11055,1.5541,0
8.2357,2.3773,467.0845,2341,19.5,43.807,0.20573,1.5159,0
2.9104,1.1434,274.1524,939,129,143.0214,0.087966,1.4598,0
2.9891,0.93774,214.1149,814,201,154.0219,0.073616,1.5255,0
2.8033,0.78807,220.5585,1093,215,138.4311,0.23382,1.5616,0
58.6991,7.1626,613.3621,6245,151,148.3311,0.42342,1.0279,0
3.4731,1.1642,246.2413,975,195,121.2743,0.23954,1.6429,0
97.5202,8.8695,922.5452,11489,39,49.623,0.84532,1.3088,0
15.3402,2.1081,236.3827,2066,238,148.8516,0.3701,0.94864,0
4.7269,1.5255,276.2425,1340,134.5,119.4526,0.21745,1.4801,0
8.8513,1.7104,262.4436,1965,126,141.6564,0.28762,0.89698,0
1.8564,0.33688,185.8705,724,213.5,200.5335,0.13229,1.1537,0
2.3172,0.63398,194.6416,857,180,180.3923,0.26931,1.5601,0
2.9771,0.60806,165.9179,753,226.5,174.0709,0.13421,1.4378,0
59.8374,7.0637,635.1849,6539,107.5,118.8355,0.61485,1.4461,0
5.0794,1.6197,299.2217,1481,141,113.5953,0.19703,1.5867,0
2.5439,0.83093,167.4372,699,192,201.053,0.10837,1.536,0
3.6007,0.9754,199.2644,851,216,152.4069,0.11761,1.3376,0
2.6483,-0.071847,151.9879,703,310,176.2296,0.10494,1.5104,0
1.8316,0.32516,180.9793,664,195.5,163.0603,0.090163,1.6614,0
1.7882,-0.42725,160.5052,508,284.5,160.3743,0.085012,1.5526,0
169.7275,11.9075,352.7373,5325,196,200.36,0.60907,0.73097,0
1.7197,0.26879,175.5088,587,233,177.5728,0.078915,1.6818,0
25.123,4.8495,1139.7594,7280,15,19.9931,0.31773,1.054,0
7.2674,1.6179,289.8962,1922,101,110.793,0.28503,1.199,0
59.3915,5.2153,112.5746,1434,257.5,237.9373,0.44424,1.6486,0
16.2544,3.1748,388.3361,2642,108.5,83.202,0.25702,1.1968,0
15.3169,3.5122,564.1097,3190,65,71.4136,0.14729,0.62409,0
4.8835,1.6757,329.6912,1427,95,114.3895,0.08598,1.2451,0
5.2113,1.8189,288.6443,1237,153,155.7577,0.25505,1.517,0
154.4901,11.2305,261.941,3855,246,220.0453,0.91332,1.4297,0
91.0754,7.4694,313.0375,4112,237.5,132.5124,0.82602,1.5814,0
11.3855,2.919,398.0746,2117,124,126.0017,0.13722,0.77052,0
12.2691,3.0783,405.0285,2070,111,128.6986,0.12566,0.93851,0
8.2124,2.4553,298.2989,1415,156,174.3433,0.16263,1.5121,0
27.3652,4.9003,779.916,5269,74,70.2978,0.22633,0.74564,0
10.2175,1.8947,220.8159,1451,280.5,205.4071,0.15145,1.2196,0
4.551,1.3707,337.6825,1648,58,104.7939,0.31366,1.7477,0
1.689,0.069831,173.0317,602,270.5,158.4786,0.076815,1.6087,0
30.2108,3.9337,267.3591,2609,143.5,168.1631,0.36213,1.2034,0
3.6714,0.99003,181.165,866,197.5,181.1424,0.12892,1.297,0
9.1848,2.3893,343.7451,1889,187,108.2849,0.13254,0.83218,0
2.2483,0.33549,197.4059,830,279,129.6001,0.14269,1.5625,0
9.5633,2.7074,384.0195,1948,112,138.6365,0.15677,0.96075,0
4.6633,1.7006,337.8769,1549,102,117.0351,0.16866,1.6617,0
3.0345,0.080606,154.3826,756,278.5,158.8438,0.13141,1.4904,0
80.6292,6.9359,261.4617,3347,183.5,194.0317,0.4599,0.78915,0
